t;q1;q2;q1dot;q2dot;x;y
0.879439439;0.673324215;-0.557971299;0.362198303;0.569409425;0.658129883;0.300119313
0.882162162;0.674311176;-0.556419704;0.362782205;0.570327373;0.657773165;0.301280316
0.884884885;0.675299723;-0.554865617;0.363362789;0.571240106;0.657413423;0.302442675
0.887607608;0.676289846;-0.553309052;0.363940056;0.572147623;0.657050651;0.303606373
0.89033033;0.677281536;-0.551750023;0.364514005;0.573049924;0.65668484;0.304771389
0.893053053;0.678274784;-0.550188544;0.365084636;0.573947009;0.656315985;0.305937705
0.895775776;0.679269581;-0.54862463;0.36565195;0.574838879;0.655944076;0.307105302
0.898498498;0.680265919;-0.547058295;0.366215946;0.575725534;0.655569107;0.308274162
0.901221221;0.681263787;-0.545489553;0.366776625;0.576606972;0.655191071;0.309444264
0.903943944;0.682263178;-0.543918418;0.367333985;0.577483196;0.654809961;0.310615591
0.906666667;0.683264081;-0.542344905;0.367888029;0.578354203;0.65442577;0.311788122
0.909389389;0.684266489;-0.540769027;0.368438754;0.579219995;0.654038492;0.31296184
0.912112112;0.685270391;-0.539190798;0.368986162;0.580080571;0.653648118;0.314136724
0.914834835;0.68627578;-0.537610234;0.369530253;0.580935932;0.653254644;0.315312755
0.917557558;0.687282645;-0.536027348;0.370071025;0.581786077;0.652858062;0.316489916
0.92028028;0.688290978;-0.534442155;0.37060848;0.582631006;0.652458366;0.317668185
0.923003003;0.68930077;-0.532854668;0.371142618;0.58347072;0.652055549;0.318847544
0.925725726;0.690312012;-0.531264901;0.371673438;0.584305219;0.651649606;0.320027974
0.928448448;0.691324695;-0.52967287;0.37220094;0.585134501;0.651240531;0.321209455
0.931171171;0.692338809;-0.528078588;0.372725125;0.585958568;0.650828316;0.322391968
0.933893894;0.693354346;-0.526482069;0.373245992;0.586777419;0.650412957;0.323575493
0.936616617;0.694371297;-0.524883328;0.373763541;0.587591055;0.649994448;0.324760011
0.939339339;0.695389652;-0.523282379;0.374277773;0.588399475;0.649572782;0.325945503
0.942062062;0.696409403;-0.521679236;0.374788687;0.58920268;0.649147955;0.327131949
0.944784785;0.69743054;-0.520073913;0.375296283;0.590000669;0.648719961;0.32831933
0.947507508;0.698453055;-0.518466424;0.375800562;0.590793442;0.648288794;0.329507626
0.95023023;0.699476939;-0.516856784;0.376301524;0.591581;0.647854449;0.330696817
0.952952953;0.700502182;-0.515245007;0.376799167;0.592363342;0.647416921;0.331886885
0.955675676;0.701528775;-0.513631107;0.377293493;0.593140468;0.646976205;0.333077808
0.958398398;0.70255671;-0.512015098;0.377784502;0.593912379;0.646532295;0.334269568
0.961121121;0.703585977;-0.510396994;0.378272192;0.594679074;0.646085188;0.335462145
0.963843844;0.704616568;-0.50877681;0.378756565;0.595440554;0.645634878;0.33665552
0.966566567;0.705648472;-0.50715456;0.379237621;0.596196818;0.645181361;0.337849672
0.969289289;0.706681682;-0.505530257;0.379715359;0.596947866;0.644724631;0.339044582
0.972012012;0.707716189;-0.503903917;0.380189779;0.597693699;0.644264686;0.34024023
0.974734735;0.708751982;-0.502275554;0.380660882;0.598434316;0.643801519;0.341436596
0.977457457;0.709789054;-0.500645181;0.381128667;0.599169718;0.643335128;0.34263366
0.98018018;0.710827394;-0.499012812;0.381593134;0.599899904;0.642865507;0.343831404
0.982902903;0.711866995;-0.497378463;0.382054284;0.600624874;0.642392654;0.345029806
0.985625626;0.712907847;-0.495742147;0.382512116;0.601344629;0.641916563;0.346228847
0.988348348;0.713949941;-0.494103878;0.382966631;0.602059168;0.641437232;0.347428507
0.991071071;0.714993268;-0.492463671;0.383417827;0.602768491;0.640954657;0.348628766
0.993793794;0.716037819;-0.49082154;0.383865707;0.603472599;0.640468833;0.349829605
0.996516517;0.717083585;-0.489177499;0.384310268;0.604171492;0.639979759;0.351031003
0.999239239;0.718130556;-0.487531562;0.384751512;0.604865168;0.639487429;0.35223294
1.001961962;0.719178725;-0.485883744;0.385189439;0.605553629;0.638991841;0.353435396
1.004684685;0.720228082;-0.484234058;0.385624048;0.606236875;0.638492993;0.354638352
1.007407407;0.721278617;-0.482582518;0.386055339;0.606914905;0.63799088;0.355841787
1.01013013;0.722330322;-0.48092914;0.386483312;0.607587719;0.6374855;0.357045682
1.012852853;0.723383188;-0.479273937;0.386907968;0.608255317;0.636976851;0.358250015
1.015575576;0.724437205;-0.477616924;0.387329306;0.6089177;0.636464929;0.359454769
1.018298298;0.725492365;-0.475958114;0.387747327;0.609574868;0.635949732;0.360659921
1.021021021;0.726548659;-0.474297522;0.38816203;0.610226819;0.635431258;0.361865452
1.023743744;0.727606077;-0.472635162;0.388573415;0.610873555;0.634909504;0.363071343
1.026466466;0.728664611;-0.470971048;0.388981483;0.611515076;0.634384468;0.364277572
1.029189189;0.729724252;-0.469305195;0.389386233;0.612151381;0.633856148;0.365484121
1.031911912;0.73078499;-0.467637616;0.389787666;0.61278247;0.633324542;0.366690968
1.034634635;0.731846816;-0.465968326;0.390185781;0.613408344;0.632789648;0.367898094
1.037357357;0.732909722;-0.464297339;0.390580578;0.614029002;0.632251465;0.369105478
1.04008008;0.733973698;-0.462624669;0.390972058;0.614644444;0.63170999;0.370313101
1.042802803;0.735038736;-0.460950331;0.39136022;0.615254671;0.631165223;0.371520942
1.045525526;0.736104826;-0.459274338;0.391745064;0.615859682;0.630617161;0.372728982
1.048248248;0.73717196;-0.457596705;0.392126591;0.616459478;0.630065804;0.373937199
1.050970971;0.738240127;-0.455917446;0.3925048;0.617054058;0.629511151;0.375145574
1.053693694;0.73930932;-0.454236576;0.392879692;0.617643422;0.628953199;0.376354087
1.056416416;0.740379529;-0.452554108;0.393251266;0.618227571;0.62839195;0.377562717
1.059139139;0.741450745;-0.450870056;0.393619522;0.618806504;0.627827401;0.378771445
1.061861862;0.74252296;-0.449184435;0.39398446;0.619380222;0.627259552;0.37998025
1.064584585;0.743596163;-0.44749726;0.394346082;0.619948723;0.626688402;0.381189111
1.067307307;0.744670347;-0.445808543;0.394704385;0.62051201;0.626113951;0.38239801
1.07003003;0.745745501;-0.4441183;0.395059371;0.62107008;0.625536199;0.383606926
1.072752753;0.746821618;-0.442426545;0.395411039;0.621622936;0.624955145;0.384815838
1.075475475;0.747898688;-0.440733291;0.395759389;0.622170575;0.624370789;0.386024726
1.078198198;0.748976701;-0.439038553;0.396104422;0.622712999;0.623783131;0.387233571
1.080920921;0.75005565;-0.437342346;0.396446138;0.623250207;0.623192172;0.388442352
1.083643644;0.751135524;-0.435644683;0.396784535;0.6237822;0.622597912;0.389651049
1.086366366;0.752216315;-0.433945579;0.397119615;0.624308977;0.622000351;0.390859641
1.089089089;0.753298014;-0.432245047;0.397451378;0.624830538;0.621399489;0.392068109
1.091811812;0.754380612;-0.430543103;0.397779823;0.625346884;0.620795327;0.393276433
1.094534535;0.755464099;-0.42883976;0.39810495;0.625858014;0.620187867;0.394484592
1.097257257;0.756548468;-0.427135032;0.398426759;0.626363929;0.619577108;0.395692567
1.09997998;0.757633708;-0.425428934;0.398745251;0.626864627;0.618963051;0.396900337
1.102702703;0.75871981;-0.42372148;0.399060425;0.627360111;0.618345699;0.398107881
1.105425425;0.759806766;-0.422012683;0.399372282;0.627850378;0.617725052;0.399315181
1.108148148;0.760894567;-0.420302559;0.399680821;0.628335431;0.617101111;0.400522216
1.110870871;0.761983203;-0.418591122;0.399986043;0.628815267;0.616473878;0.401728965
1.113593594;0.763072666;-0.416878385;0.400287946;0.629289888;0.615843354;0.402935409
1.116316316;0.764162947;-0.415164363;0.400586533;0.629759293;0.615209541;0.404141528
1.119039039;0.765254035;-0.41344907;0.400881801;0.630223483;0.614572442;0.405347302
1.121761762;0.766345924;-0.41173252;0.401173752;0.630682457;0.613932057;0.40655271
1.124484484;0.767438602;-0.410014728;0.401462385;0.631136215;0.61328839;0.407757733
1.127207207;0.768532062;-0.408295707;0.401747701;0.631584758;0.612641441;0.408962351
1.12992993;0.769626294;-0.406575472;0.402029699;0.632028085;0.611991214;0.410166544
1.132652653;0.77072129;-0.404854037;0.40230838;0.632466197;0.611337711;0.411370291
1.135375375;0.77181704;-0.403131416;0.402583742;0.632899093;0.610680934;0.412573573
1.138098098;0.772913535;-0.401407624;0.402855788;0.633326773;0.610020887;0.41377637
1.140820821;0.774010766;-0.399682675;0.403124515;0.633749238;0.609357571;0.414978662
1.143543544;0.775108724;-0.397956582;0.403389925;0.634166487;0.60869099;0.416180429
1.146266266;0.776207401;-0.396229361;0.403652017;0.63457852;0.608021147;0.417381651
1.148988989;0.777306786;-0.394501024;0.403910792;0.634985338;0.607348045;0.418582309
1.151711712;0.778406872;-0.392771587;0.404166249;0.63538694;0.606671688;0.419782383
1.154434434;0.779507648;-0.391041064;0.404418389;0.635783327;0.605992078;0.420981852
1.157157157;0.780609107;-0.389309469;0.40466721;0.636174498;0.605309219;0.422180698
1.15987988;0.781711239;-0.387576815;0.404912715;0.636560454;0.604623115;0.423378899
1.162602603;0.782814034;-0.385843118;0.405154901;0.636941193;0.60393377;0.424576438
1.165325325;0.783917485;-0.384108391;0.40539377;0.637316718;0.603241188;0.425773293
1.168048048;0.785021581;-0.382372649;0.405629321;0.637687026;0.602545372;0.426969446
1.170770771;0.786126314;-0.380635906;0.405861555;0.638052119;0.601846327;0.428164876
1.173493493;0.787231675;-0.378898176;0.406090471;0.638411996;0.601144056;0.429359564
1.176216216;0.788337654;-0.377159473;0.40631607;0.638766658;0.600438565;0.43055349
1.178938939;0.789444244;-0.375419812;0.40653835;0.639116104;0.599729858;0.431746636
1.181661662;0.790551434;-0.373679206;0.406757314;0.639460335;0.59901794;0.432938981
1.184384384;0.791659216;-0.37193767;0.406972959;0.63979935;0.598302814;0.434130505
1.187107107;0.79276758;-0.370195218;0.407185287;0.640133149;0.597584487;0.435321191
1.18982983;0.793876518;-0.368451865;0.407394297;0.640461733;0.596862963;0.436511017
1.192552553;0.79498602;-0.366707624;0.40759999;0.640785101;0.596138247;0.437699964
1.195275275;0.796096078;-0.364962509;0.407802365;0.641103253;0.595410344;0.438888014
1.197997998;0.797206683;-0.363216536;0.408001423;0.64141619;0.59467926;0.440075147
1.200720721;0.798317825;-0.361469717;0.408197162;0.641723911;0.593945;0.441261343
1.203443443;0.799429495;-0.359722068;0.408389585;0.642026417;0.59320757;0.442446584
1.206166166;0.800541685;-0.357973602;0.408578689;0.642323707;0.592466976;0.44363085
1.208888889;0.801654385;-0.356224334;0.408764476;0.642615781;0.591723222;0.444814122
1.211611612;0.802767587;-0.354474278;0.408946946;0.64290264;0.590976317;0.44599638
1.214334334;0.80388128;-0.352723447;0.409126097;0.643184283;0.590226264;0.447177607
1.217057057;0.804995457;-0.350971857;0.409301931;0.643460711;0.589473071;0.448357782
1.21977978;0.806110109;-0.349219522;0.409474448;0.643731923;0.588716744;0.449536886
1.222502503;0.807225225;-0.347466455;0.409643647;0.643997919;0.58795729;0.450714902
1.225225225;0.808340798;-0.345712671;0.409809528;0.6442587;0.587194714;0.451891809
1.227947948;0.809456818;-0.343958184;0.409972091;0.644514265;0.586429024;0.453067589
1.230670671;0.810573275;-0.342203009;0.410131337;0.644764614;0.585660226;0.454242223
1.233393393;0.811690162;-0.340447158;0.410287266;0.645009748;0.584888327;0.455415692
1.236116116;0.812807469;-0.338690648;0.410439876;0.645249666;0.584113335;0.456587978
1.238838839;0.813925187;-0.336933491;0.41058917;0.645484369;0.583335256;0.457759061
1.241561562;0.815043307;-0.335175703;0.410735145;0.645713856;0.582554098;0.458928923
1.244284284;0.81616182;-0.333417296;0.410877803;0.645938127;0.581769868;0.460097546
1.247007007;0.817280717;-0.331658287;0.411017143;0.646157183;0.580982573;0.461264911
1.24972973;0.818399989;-0.329898687;0.411153166;0.646371023;0.580192222;0.462430999
1.252452452;0.819519626;-0.328138513;0.411285871;0.646579648;0.579398822;0.463595791
1.255175175;0.82063962;-0.326377778;0.411415258;0.646783057;0.57860238;0.464759271
1.257897898;0.821759962;-0.324616496;0.411541328;0.64698125;0.577802906;0.465921418
1.260620621;0.822880643;-0.322854682;0.41166408;0.647174228;0.577000406;0.467082215
1.263343343;0.824001654;-0.321092349;0.411783514;0.64736199;0.57619489;0.468241644
1.266066066;0.825122985;-0.319329512;0.411899631;0.647544536;0.575386365;0.469399686
1.268788789;0.826244628;-0.317566185;0.41201243;0.647721867;0.574574839;0.470556322
1.271511512;0.827366573;-0.315802383;0.412121912;0.647893982;0.573760323;0.471711536
1.274234234;0.828488812;-0.314038119;0.412228076;0.648060882;0.572942823;0.472865309
1.276956957;0.829611336;-0.312273407;0.412330922;0.648222566;0.57212235;0.474017623
1.27967968;0.830734135;-0.310508263;0.412430451;0.648379035;0.571298911;0.47516846
1.282402402;0.8318572;-0.308742699;0.412526662;0.648530287;0.570472517;0.476317802
1.285125125;0.832980523;-0.306976731;0.412619556;0.648676325;0.569643175;0.477465631
1.287847848;0.834104094;-0.305210372;0.412709131;0.648817146;0.568810895;0.47861193
1.290570571;0.835227905;-0.303443637;0.41279539;0.648952752;0.567975688;0.479756681
1.293293293;0.836351946;-0.30167654;0.41287833;0.649083142;0.567137561;0.480899866
1.296016016;0.837476208;-0.299909095;0.412957953;0.649208317;0.566296526;0.482041467
1.298738739;0.838600683;-0.298141317;0.413034259;0.649328276;0.56545259;0.483181468
1.301461461;0.839725361;-0.296373218;0.413107246;0.64944302;0.564605765;0.48431985
1.304184184;0.840850233;-0.294604815;0.413176916;0.649552548;0.563756061;0.485456596
1.306906907;0.84197529;-0.29283612;0.413243269;0.64965686;0.562903486;0.48659169
1.30962963;0.843100524;-0.291067149;0.413306304;0.649755957;0.562048052;0.487725113
1.312352352;0.844225924;-0.289297914;0.413366021;0.649849838;0.561189769;0.488856848
1.315075075;0.845351483;-0.287528431;0.413422421;0.649938503;0.560328647;0.489986879
1.317797798;0.84647719;-0.285758714;0.413475503;0.650021953;0.559464697;0.491115188
1.320520521;0.847603038;-0.283988777;0.413525267;0.650100187;0.558597929;0.492241758
1.323243243;0.848729017;-0.282218634;0.413571714;0.650173206;0.557728353;0.493366572
1.325965966;0.849855117;-0.280448299;0.413614843;0.650241009;0.556855982;0.494489614
1.328688689;0.850981331;-0.278677787;0.413654654;0.650303596;0.555980826;0.495610867
1.331411411;0.852107648;-0.276907111;0.413691148;0.650360968;0.555102895;0.496730313
1.334134134;0.85323406;-0.275136286;0.413724324;0.650413124;0.554222201;0.497847936
1.336856857;0.854360558;-0.273365327;0.413754183;0.650460064;0.553338755;0.498963721
1.33957958;0.855487133;-0.271594246;0.413780724;0.650501789;0.552452569;0.500077649
1.342302302;0.856613776;-0.269823059;0.413803947;0.650538299;0.551563655;0.501189705
1.345025025;0.857740477;-0.26805178;0.413823853;0.650569592;0.550672022;0.502299872
1.347747748;0.858867228;-0.266280423;0.413840441;0.65059567;0.549777685;0.503408134
1.35047047;0.859994019;-0.264509002;0.413853712;0.650616533;0.548880653;0.504514476
1.353193193;0.861120843;-0.262737531;0.413863665;0.65063218;0.54798094;0.505618879
1.355915916;0.862247688;-0.260966024;0.4138703;0.650642611;0.547078556;0.50672133
1.358638639;0.863374548;-0.259194497;0.413873617;0.650647827;0.546173515;0.50782181
1.361361361;0.864501412;-0.257422962;0.413873617;0.650647827;0.545265829;0.508920306
1.364084084;0.865628271;-0.255651434;0.4138703;0.650642611;0.544355509;0.5100168
1.366806807;0.866755117;-0.253879928;0.413863665;0.65063218;0.543442569;0.511111278
1.36952953;0.86788194;-0.252108457;0.413853712;0.650616533;0.54252702;0.512203722
1.372252252;0.869008732;-0.250337036;0.413840441;0.65059567;0.541608876;0.513294119
1.374974975;0.870135483;-0.248565678;0.413823853;0.650569592;0.540688149;0.514382451
1.377697698;0.871262184;-0.246794399;0.413803947;0.650538299;0.539764852;0.515468705
1.38042042;0.872388826;-0.245023212;0.413780724;0.650501789;0.538838998;0.516552864
1.383143143;0.873515401;-0.243252132;0.413754183;0.650460064;0.5379106;0.517634913
1.385865866;0.874641899;-0.241481172;0.413724324;0.650413124;0.536979672;0.518714837
1.388588589;0.875768311;-0.239710347;0.413691148;0.650360968;0.536046225;0.519792621
1.391311311;0.876894629;-0.237939672;0.413654654;0.650303596;0.535110275;0.520868249
1.394034034;0.878020842;-0.236169159;0.413614843;0.650241009;0.534171834;0.521941708
1.396756757;0.879146943;-0.234398825;0.413571714;0.650173206;0.533230916;0.523012981
1.399479479;0.880272921;-0.232628681;0.413525267;0.650100187;0.532287534;0.524082055
1.402202202;0.881398769;-0.230858744;0.413475503;0.650021953;0.531341703;0.525148914
1.404924925;0.882524477;-0.229089027;0.413422421;0.649938503;0.530393435;0.526213544
1.407647648;0.883650035;-0.227319544;0.413366021;0.649849838;0.529442746;0.52727593
1.41037037;0.884775436;-0.22555031;0.413306304;0.649755957;0.528489649;0.528336058
1.413093093;0.885900669;-0.223781338;0.413243269;0.64965686;0.527534158;0.529393914
1.415815816;0.887025726;-0.222012644;0.413176916;0.649552548;0.526576287;0.530449483
1.418538539;0.888150599;-0.22024424;0.413107246;0.64944302;0.525616051;0.531502752
1.421261261;0.889275276;-0.218476142;0.413034259;0.649328276;0.524653464;0.532553705
1.423983984;0.890399751;-0.216708363;0.412957953;0.649208317;0.523688541;0.53360233
1.426706707;0.891524013;-0.214940918;0.41287833;0.649083142;0.522721297;0.534648611
1.429429429;0.892648054;-0.213173821;0.41279539;0.648952752;0.521751745;0.535692536
1.432152152;0.893771865;-0.211407086;0.412709131;0.648817146;0.520779901;0.536734091
1.434874875;0.894895437;-0.209640727;0.412619556;0.648676325;0.51980578;0.537773262
1.437597598;0.896018759;-0.207874759;0.412526662;0.648530287;0.518829396;0.538810036
1.44032032;0.897141825;-0.206109196;0.412430451;0.648379035;0.517850766;0.539844398
1.443043043;0.898264624;-0.204344051;0.412330922;0.648222566;0.516869903;0.540876336
1.445765766;0.899387147;-0.20257934;0.412228076;0.648060882;0.515886823;0.541905837
1.448488488;0.900509386;-0.200815076;0.412121912;0.647893982;0.514901541;0.542932887
1.451211211;0.901631332;-0.199051273;0.41201243;0.647721867;0.513914074;0.543957474
1.453933934;0.902752975;-0.197287947;0.411899631;0.647544536;0.512924436;0.544979583
1.456656657;0.903874306;-0.19552511;0.411783514;0.64736199;0.511932642;0.545999204
1.459379379;0.904995316;-0.193762777;0.41166408;0.647174228;0.51093871;0.547016322
1.462102102;0.906115997;-0.192000962;0.411541328;0.64698125;0.509942654;0.548030924
1.464824825;0.907236339;-0.190239681;0.411415258;0.646783057;0.50894449;0.549043
1.467547548;0.908356333;-0.188478945;0.411285871;0.646579648;0.507944234;0.550052535
1.47027027;0.909475971;-0.186718771;0.411153166;0.646371023;0.506941903;0.551059518
1.472992993;0.910595243;-0.184959172;0.411017143;0.646157183;0.505937512;0.552063937
1.475715716;0.911714139;-0.183200162;0.410877803;0.645938127;0.504931077;0.553065778
1.478438438;0.912832652;-0.181441756;0.410735145;0.645713856;0.503922615;0.554065031
1.481161161;0.913950772;-0.179683967;0.41058917;0.645484369;0.502912142;0.555061682
1.483883884;0.91506849;-0.177926811;0.410439876;0.645249666;0.501899675;0.556055721
1.486606607;0.916185797;-0.1761703;0.410287266;0.645009748;0.50088523;0.557047135
1.489329329;0.917302684;-0.17441445;0.410131337;0.644764614;0.499868824;0.558035913
1.492052052;0.918419142;-0.172659274;0.409972091;0.644514265;0.498850473;0.559022044
1.494774775;0.919535162;-0.170904787;0.409809528;0.6442587;0.497830194;0.560005514
1.497497497;0.920650734;-0.169151004;0.409643647;0.643997919;0.496808004;0.560986315
1.50022022;0.921765851;-0.167397937;0.409474448;0.643731923;0.495783919;0.561964433
1.502942943;0.922880502;-0.165645601;0.409301931;0.643460711;0.494757958;0.562939858
1.505665666;0.923994679;-0.163894011;0.409126097;0.643184283;0.493730136;0.563912579
1.508388388;0.925108373;-0.162143181;0.408946946;0.64290264;0.492700471;0.564882586
1.511111111;0.926221574;-0.160393125;0.408764476;0.642615781;0.49166898;0.565849866
1.513833834;0.927334275;-0.158643857;0.408578689;0.642323707;0.490635681;0.566814409
1.516556557;0.928446464;-0.156895391;0.408389585;0.642026417;0.489600591;0.567776205
1.519279279;0.929558135;-0.155147741;0.408197162;0.641723911;0.488563727;0.568735243
1.522002002;0.930669277;-0.153400923;0.408001423;0.64141619;0.487525106;0.569691513
1.524724725;0.931779881;-0.151654949;0.407802365;0.641103253;0.486484747;0.570645005
1.527447447;0.932889939;-0.149909835;0.40759999;0.640785101;0.485442666;0.571595707
1.53017017;0.933999442;-0.148165594;0.407394297;0.640461733;0.484398882;0.572543611
1.532892893;0.93510838;-0.14642224;0.407185287;0.640133149;0.483353413;0.573488706
1.535615616;0.936216744;-0.144679788;0.406972959;0.63979935;0.482306276;0.574430981
1.538338338;0.937324526;-0.142938252;0.406757314;0.639460335;0.481257489;0.575370429
1.541061061;0.938431716;-0.141197647;0.40653835;0.639116104;0.48020707;0.576307038
1.543783784;0.939538305;-0.139457985;0.40631607;0.638766658;0.479155037;0.577240799
1.546506507;0.940644285;-0.137719282;0.406090471;0.638411996;0.478101408;0.578171703
1.549229229;0.941749646;-0.135981552;0.405861555;0.638052119;0.477046202;0.57909974
1.551951952;0.942854379;-0.134244809;0.405629321;0.637687026;0.475989436;0.580024902
1.554674675;0.943958475;-0.132509067;0.40539377;0.637316718;0.47493113;0.580947178
1.557397397;0.945061925;-0.13077434;0.405154901;0.636941193;0.473871301;0.58186656
1.56012012;0.946164721;-0.129040643;0.404912715;0.636560454;0.472809967;0.58278304
1.562842843;0.947266852;-0.12730799;0.40466721;0.636174498;0.471747148;0.583696608
1.565565566;0.948368311;-0.125576395;0.404418389;0.635783327;0.470682861;0.584607255
1.568288288;0.949469088;-0.123845871;0.404166249;0.63538694;0.469617126;0.585514973
1.571011011;0.950569173;-0.122116434;0.403910792;0.634985338;0.468549961;0.586419754
1.573733734;0.951668559;-0.120388098;0.403652017;0.63457852;0.467481385;0.587321589
1.576456456;0.952767235;-0.118660876;0.403389925;0.634166487;0.466411416;0.58822047
1.579179179;0.953865194;-0.116934784;0.403124515;0.633749238;0.465340074;0.589116389
1.581901902;0.954962425;-0.115209834;0.402855788;0.633326773;0.464267377;0.590009338
1.584624625;0.95605892;-0.113486042;0.402583742;0.632899093;0.463193345;0.590899309
1.587347347;0.95715467;-0.111763421;0.40230838;0.632466197;0.462117995;0.591786293
1.59007007;0.958249665;-0.110041987;0.402029699;0.632028085;0.461041348;0.592670285
1.592792793;0.959343897;-0.108321752;0.401747701;0.631584758;0.459963423;0.593551275
1.595515516;0.960437357;-0.106602731;0.401462385;0.631136215;0.458884238;0.594429256
1.598238238;0.961530036;-0.104884939;0.401173752;0.630682457;0.457803812;0.595304222
1.600960961;0.962621924;-0.103168389;0.400881801;0.630223483;0.456722166;0.596176164
1.603683684;0.963713013;-0.101453096;0.400586533;0.629759293;0.455639319;0.597045076
1.606406406;0.964803293;-0.099739074;0.400287946;0.629289888;0.454555289;0.597910951
1.609129129;0.965892756;-0.098026337;0.399986043;0.628815267;0.453470097;0.598773782
1.611851852;0.966981392;-0.096314899;0.399680821;0.628335431;0.452383761;0.599633562
1.614574575;0.968069193;-0.094604775;0.399372282;0.627850378;0.451296302;0.600490284
1.617297297;0.969156149;-0.092895979;0.399060425;0.627360111;0.450207738;0.601343943
1.62002002;0.970242252;-0.091188525;0.398745251;0.626864627;0.44911809;0.602194531
1.622742743;0.971327492;-0.089482427;0.398426759;0.626363929;0.448027377;0.603042041
1.625465465;0.97241186;-0.087777699;0.39810495;0.625858014;0.446935619;0.603886469
1.628188188;0.973495348;-0.086074356;0.397779823;0.625346884;0.445842835;0.604727808
1.630910911;0.974577945;-0.084372411;0.397451378;0.624830538;0.444749045;0.605566052
1.633633634;0.975659644;-0.08267188;0.397119615;0.624308977;0.44365427;0.606401195
1.636356356;0.976740436;-0.080972775;0.396784535;0.6237822;0.442558529;0.607233231
1.639079079;0.97782031;-0.079275113;0.396446138;0.623250207;0.441461842;0.608062155
1.641801802;0.978899258;-0.077578905;0.396104422;0.622712999;0.440364229;0.608887961
1.644524525;0.979977272;-0.075884168;0.395759389;0.622170575;0.43926571;0.609710644
1.647247247;0.981054342;-0.074190914;0.395411039;0.621622936;0.438166305;0.610530198
1.64996997;0.982130458;-0.072499159;0.395059371;0.62107008;0.437066034;0.611346619
1.652692693;0.983205613;-0.070808916;0.394704385;0.62051201;0.435964917;0.612159901
1.655415415;0.984279796;-0.069120199;0.394346082;0.619948723;0.434862974;0.61297004
1.658138138;0.985353;-0.067433023;0.39398446;0.619380222;0.433760226;0.61377703
1.660860861;0.986425214;-0.065747403;0.393619522;0.618806504;0.432656693;0.614580868
1.663583584;0.98749643;-0.064063351;0.393251266;0.618227571;0.431552395;0.615381547
1.666306306;0.98856664;-0.062380883;0.392879692;0.617643422;0.430447352;0.616179065
1.669029029;0.989635832;-0.060700012;0.3925048;0.617054058;0.429341585;0.616973416
1.671751752;0.990704;-0.059020753;0.392126591;0.616459478;0.428235114;0.617764596
1.674474474;0.991771133;-0.05734312;0.391745064;0.615859682;0.427127959;0.618552602
1.677197197;0.992837223;-0.055667128;0.39136022;0.615254671;0.426020141;0.619337428
1.67991992;0.993902261;-0.053992789;0.390972058;0.614644444;0.424911681;0.620119072
1.682642643;0.994966237;-0.05232012;0.390580578;0.614029002;0.423802598;0.62089753
1.685365365;0.996029143;-0.050649133;0.390185781;0.613408344;0.422692914;0.621672797
1.688088088;0.99709097;-0.048979843;0.389787666;0.61278247;0.421582648;0.622444871
1.690810811;0.998151708;-0.047312264;0.389386233;0.612151381;0.420471822;0.623213748
1.693533534;0.999211348;-0.045646411;0.388981483;0.611515076;0.419360457;0.623979424
1.696256256;1.000269882;-0.043982297;0.388573415;0.610873555;0.418248571;0.624741897
1.698978979;1.001327301;-0.042319937;0.38816203;0.610226819;0.417136187;0.625501163
1.701701702;1.002383594;-0.040659345;0.387747327;0.609574868;0.416023326;0.626257219
1.704424424;1.003438754;-0.039000535;0.387329306;0.6089177;0.414910006;0.627010063
1.707147147;1.004492772;-0.037343521;0.386907968;0.608255317;0.413796251;0.627759692
1.70986987;1.005545638;-0.035688318;0.386483312;0.607587719;0.412682079;0.628506103
1.712592593;1.006597343;-0.03403494;0.386055339;0.606914905;0.411567513;0.629249294
1.715315315;1.007647878;-0.032383401;0.385624048;0.606236875;0.410452572;0.629989262
1.718038038;1.008697234;-0.030733715;0.385189439;0.605553629;0.409337278;0.630726005
1.720760761;1.009745403;-0.029085896;0.384751512;0.604865168;0.408221651;0.631459521
1.723483483;1.010792375;-0.02743996;0.384310268;0.604171492;0.407105712;0.632189808
1.726206206;1.011838141;-0.025795918;0.383865707;0.603472599;0.405989483;0.632916864
1.728928929;1.012882691;-0.024153787;0.383417827;0.602768491;0.404872984;0.633640688
1.731651652;1.013926018;-0.02251358;0.382966631;0.602059168;0.403756235;0.634361276
1.734374374;1.014968112;-0.020875311;0.382512116;0.601344629;0.402639259;0.635078629
1.737097097;1.016008964;-0.019238995;0.382054284;0.600624874;0.401522075;0.635792743
1.73981982;1.017048565;-0.017604646;0.381593134;0.599899904;0.400404705;0.636503619
1.742542543;1.018086906;-0.015972278;0.381128667;0.599169718;0.39928717;0.637211255
1.745265265;1.019123977;-0.014341905;0.380660882;0.598434316;0.398169491;0.637915649
1.747987988;1.020159771;-0.012713541;0.380189779;0.597693699;0.397051688;0.638616802
1.750710711;1.021194277;-0.011087201;0.379715359;0.596947866;0.395933783;0.63931471
1.753433433;1.022227487;-0.009462899;0.379237621;0.596196818;0.394815797;0.640009375
1.756156156;1.023259392;-0.007840649;0.378756565;0.595440554;0.39369775;0.640700796
1.758878879;1.024289982;-0.006220465;0.378272192;0.594679074;0.392579664;0.641388971
1.761601602;1.025319249;-0.004602361;0.377784502;0.593912379;0.391461561;0.6420739
